symbol,token,action,breakout_level,stop_loss,target1,target2,target3,entry_date,position_size,capital_used,exit_date,exit_price,result,pnl_per_share,pnl_total,holding_days
IRCTC-EQ,13611,SELL,775.0,798.25,750.0,728.0,659.0,2025-06-12,19,14725.0,2025-06-13,770.65,MKT,4.350000000000023,82.65000000000043,1
LODHA-EQ,3220,SELL,1461.0,1504.83,1412.0,1375.0,1373.0,2025-06-12,10,14610.0,2025-06-13,1452.6,MKT,8.400000000000091,84.00000000000091,1
NESTLEIND-EQ,17963,SELL,2380.0,2451.4,2340.0,2237.0,2023.0,2025-06-12,6,14280.0,2025-06-13,2376.8,MKT,3.199999999999818,19.19999999999891,1
CONCOR-EQ,4749,SELL,784.0,807.52,737.0,708.0,666.0,2025-06-12,19,14896.0,2025-06-13,761.45,MKT,22.549999999999955,428.44999999999914,1
ADANIPORTS-EQ,15083,SELL,1449.0,1465.69,1359.0,1338.0,1210.0,2025-06-12,10,14490.0,2025-06-13,1405.0,MKT,44.0,440.0,1
COCHINSHIP-EQ,21508,SELL,2164.0,2228.92,2034.0,1901.0,1758.0,2025-06-12,6,12984.0,2025-06-13,2228.92,SL,-64.92000000000007,-389.52000000000044,1
BANKINDIA-EQ,4745,SELL,123.4,127.102,122.9,116.0,115.1,2025-06-12,121,14931.400000000001,2025-06-13,121.19,MKT,2.210000000000008,267.410000000001,1
HINDUNILVR-EQ,1394,SELL,2342.0,2393.7200000000003,2313.0,2185.0,1975.0,2025-06-12,6,14052.0,2025-06-13,2319.0,MKT,23.0,138.0,1
INDHOTEL-EQ,1512,SELL,759.0,781.77,759.0,744.0,713.0,2025-06-12,19,14421.0,2025-06-13,735.15,MKT,23.850000000000023,453.15000000000043,1
COALINDIA-EQ,20374,SELL,393.2,401.288,366.2,358.4,331.2,2025-06-12,38,14941.6,2025-06-13,391.2,MKT,2.0,76.0,1
TATACOMM-EQ,3721,SELL,1697.0,1742.76,1647.0,1624.0,1590.0,2025-06-12,8,13576.0,2025-06-13,1706.0,MKT,-9.0,-72.0,1
MAHABANK-EQ,11377,SELL,54.49,55.465500000000006,50.62,50.12,45.77,2025-06-12,275,14984.75,2025-06-13,54.4,MKT,0.09000000000000341,24.750000000000938,1
APOLLOHOSP-EQ,157,BUY,6992.0,6782.24,6992.0,7124.0,7412.0,2025-06-12,2,13984.0,2025-06-13,6992.0,T1_SL,0.0,0.0,1
CGPOWER-EQ,760,SELL,676.0,696.28,676.0,673.0,635.0,2025-06-12,22,14872.0,2025-06-13,672.2,MKT,3.7999999999999545,83.599999999999,1
HAVELLS-EQ,9819,SELL,1555.0,1601.65,1482.0,1462.0,1322.0,2025-06-12,9,13995.0,2025-06-13,1541.1,MKT,13.900000000000091,125.10000000000082,1
HINDPETRO-EQ,1406,SELL,399.9,411.897,390.6,375.9,339.9,2025-06-12,37,14796.3,2025-06-13,386.25,MKT,13.649999999999977,505.04999999999916,1
