symbol,token,action,breakout_level,stop_loss,target1,target2,target3,entry_date,position_size,capital_used,exit_date,exit_price,result,pnl_per_share,pnl_total,holding_days
SBICARD-EQ,17971,BUY,857.0,857.48,884.0,937.0,1017.0,2025-04-15,11,9427.0,2025-04-25,867.55,MKT,10.549999999999955,116.0499999999995,10
CUMMINSIND-EQ,1901,SELL,2951.0,3039.53,2951.0,2774.0,2508.0,2025-04-24,3,8853.0,2025-04-25,2951.0,T1_SL,0.0,0.0,1
TITAN-EQ,3506,BUY,3286.0,3272.78,3576.0,3644.0,3880.0,2025-04-17,3,9858.0,2025-04-25,3365.2,MKT,79.19999999999982,237.59999999999945,8
MUTHOOTFIN-EQ,23650,SELL,2145.0,2138.28,1965.0,1951.0,1765.0,2025-04-25,4,8580.0,2025-04-29,2138.28,SL,6.7199999999998,26.8799999999992,4
DRREDDY-EQ,881,BUY,1135.0,1156.24,1227.0,1264.0,1371.0,2025-04-15,8,9080.0,2025-04-16,1156.24,SL,21.24000000000001,169.92000000000007,1
NHPC-EQ,17400,BUY,84.9,82.35300000000001,89.99,91.49,97.64,2025-05-05,117,9933.300000000001,2025-05-06,82.35300000000001,SL,-2.546999999999997,-297.9989999999997,1
PERSISTENT-EQ,18365,BUY,5006.0,5280.68,5771.0,5880.0,6261.0,2025-04-22,1,5006.0,2025-04-23,5280.68,SL,274.6800000000003,274.6800000000003,1
HINDUNILVR-EQ,1394,SELL,2317.0,2386.51,2178.0,2152.0,1969.0,2025-04-25,4,9268.0,2025-05-05,2348.6,MKT,-31.59999999999991,-126.39999999999964,10
MPHASIS-EQ,4503,BUY,2284.0,2462.83,2559.0,2691.0,2920.0,2025-04-21,4,9136.0,2025-04-22,2462.83,SL,178.82999999999993,715.3199999999997,1
BIOCON-EQ,11373,BUY,331.7,327.084,337.2,354.8,357.4,2025-04-17,30,9951.0,2025-04-22,331.7,T1_SL,0.0,0.0,5
CIPLA-EQ,694,BUY,1567.0,1519.99,1661.0,1692.0,1802.0,2025-04-30,6,9402.0,2025-05-02,1519.99,SL,-47.00999999999999,-282.05999999999995,2
HINDZINC-EQ,1424,BUY,439.0,446.976,475.0,488.4,530.0,2025-04-17,22,9658.0,2025-04-21,446.976,SL,7.975999999999999,175.47199999999998,4
CUMMINSIND-EQ,1901,BUY,2948.0,2859.56,2962.0,2973.0,3125.0,2025-05-05,3,8844.0,2025-05-06,2859.56,SL,-88.44000000000005,-265.32000000000016,1
CANBK-EQ,10794,BUY,91.4,96.5053,105.5,107.4,114.4,2025-04-15,109,9962.6,2025-04-16,96.5053,SL,5.1053,556.4776999999999,1
PNB-EQ,10666,BUY,99.9,96.903,104.8,105.9,114.9,2025-04-28,100,9990.0,2025-04-30,99.9,T1_SL,0.0,0.0,2
BANKBARODA-EQ,4668,BUY,233.8,243.082,250.6,265.6,288.2,2025-04-15,42,9819.6,2025-04-16,243.082,SL,9.281999999999982,389.84399999999926,1
SAIL-EQ,2963,BUY,117.2,116.012,119.6,126.8,137.5,2025-04-22,85,9962.0,2025-04-23,116.012,SL,-1.1880000000000024,-100.9800000000002,1
OFSS-EQ,10738,BUY,8865.0,8599.05,9397.0,9574.0,10195.0,2025-04-29,1,8865.0,2025-05-05,8599.05,SL,-265.9500000000007,-265.9500000000007,6
ESCORTS-EQ,958,BUY,3290.0,3191.3,3467.0,3487.0,3783.0,2025-05-02,3,9870.0,2025-05-06,3191.3,SL,-98.69999999999982,-296.09999999999945,4
HYUNDAI-EQ,25844,SELL,1656.0,1705.68,1656.0,1557.0,1542.0,2025-04-28,6,9936.0,2025-04-30,1705.68,SL,-49.680000000000064,-298.0800000000004,2
TATASTEEL-EQ,3499,BUY,138.0,136.091,148.7,151.5,161.3,2025-04-21,72,9936.0,2025-04-30,140.08,MKT,2.0800000000000125,149.7600000000009,9
ABB-EQ,13,BUY,5625.0,5532.88,6046.0,6160.0,6560.0,2025-04-21,1,5625.0,2025-04-25,5532.88,SL,-92.11999999999989,-92.11999999999989,4
ICICIGI-EQ,21770,BUY,1833.0,1802.26,1909.0,1960.0,2126.0,2025-04-21,5,9165.0,2025-04-30,1876.5,MKT,43.5,217.5,9
TATAPOWER-EQ,3426,BUY,388.2,376.554,403.3,411.5,446.4,2025-05-05,25,9705.0,2025-05-06,376.554,SL,-11.646000000000015,-291.1500000000004,1
MFSL-EQ,2142,BUY,1281.0,1256.15,1373.0,1399.0,1489.0,2025-04-28,7,8967.0,2025-05-07,1256.15,SL,-24.84999999999991,-173.94999999999936,9
ACC-EQ,22,SELL,2043.0,1930.22,1762.0,1724.0,1593.0,2025-04-25,4,8172.0,2025-04-28,1930.22,SL,112.77999999999997,451.1199999999999,3
SUPREMEIND-EQ,3363,BUY,3504.0,3398.88,3504.0,3625.0,3714.0,2025-04-28,2,7008.0,2025-04-30,3504.0,T2_SL,0.0,0.0,2
GAIL-EQ,4717,BUY,187.0,181.39,197.0,198.2,215.0,2025-04-28,53,9911.0,2025-05-08,184.27,MKT,-2.7299999999999898,-144.68999999999946,10
AXISBANK-EQ,5900,BUY,1102.0,1163.03,1199.0,1271.0,1379.0,2025-04-15,9,9918.0,2025-04-16,1163.03,SL,61.02999999999997,549.2699999999998,1
BHARATFORG-EQ,422,SELL,1130.0,1163.9,1130.0,1062.0,960.0,2025-04-24,8,9040.0,2025-04-29,1130.0,T1_SL,0.0,0.0,5
BHEL-EQ,438,BUY,221.9,225.428,232.4,246.3,267.3,2025-04-28,45,9985.5,2025-05-06,221.9,T1_SL,0.0,0.0,8
NTPCGREEN-EQ,27176,BUY,101.4,98.358,107.5,112.7,116.6,2025-05-02,98,9937.2,2025-05-06,98.358,SL,-3.0420000000000016,-298.11600000000016,4
ABCAPITAL-EQ,21614,BUY,188.0,200.79,219.4,223.6,238.0,2025-04-15,53,9964.0,2025-04-16,200.79,SL,12.789999999999992,677.8699999999995,1
IDEA-EQ,14366,BUY,7.74,7.5078,8.2,8.56,8.9,2025-04-21,1291,9992.34,2025-04-25,7.5078,SL,-0.23220000000000063,-299.7702000000008,4
SRF-EQ,3273,BUY,2990.0,2900.3,2990.0,3085.0,3169.0,2025-04-28,3,8970.0,2025-05-02,2990.0,T1_SL,0.0,0.0,4
M&MFIN-EQ,13285,SELL,258.0,265.74,242.5,237.4,219.3,2025-04-25,38,9804.0,2025-05-05,257.36,MKT,0.6399999999999864,24.31999999999948,10
TATACOMM-EQ,3721,BUY,1617.0,1568.49,1632.0,1639.0,1714.0,2025-04-22,6,9702.0,2025-04-23,1632.0,T2_SL,15.0,90.0,1
IRB-EQ,15313,BUY,47.37,46.9189,51.27,52.24,55.63,2025-04-21,211,9995.07,2025-04-25,46.9189,SL,-0.4510999999999967,-95.18209999999931,4
HUDCO-EQ,20825,BUY,217.7,224.943,245.8,250.5,266.7,2025-04-15,45,9796.5,2025-04-16,224.943,SL,7.243000000000023,325.9350000000011,1
KALYANKJIL-EQ,2955,BUY,518.0,502.46,518.0,545.0,549.0,2025-04-28,19,9842.0,2025-04-29,518.0,T1_SL,0.0,0.0,1
PATANJALI-EQ,17029,SELL,1956.0,1954.94,1784.0,1742.0,1613.0,2025-04-24,5,9780.0,2025-04-25,1954.94,SL,1.0599999999999454,5.299999999999727,1
PAYTM-EQ,6705,BUY,843.0,817.7099999999999,894.0,913.0,969.0,2025-05-05,11,9273.0,2025-05-06,817.7099999999999,SL,-25.290000000000077,-278.19000000000085,1
LICHSGFIN-EQ,1997,BUY,580.0,589.76,644.0,657.0,699.0,2025-04-15,17,9860.0,2025-04-16,589.76,SL,9.759999999999991,165.91999999999985,1
CGPOWER-EQ,760,BUY,575.0,633.41,654.0,692.0,751.0,2025-04-15,17,9775.0,2025-04-16,633.41,SL,58.40999999999997,992.9699999999995,1
NATIONALUM-EQ,6364,BUY,162.2,157.33399999999995,171.9,186.5,189.1,2025-04-22,61,9894.199999999999,2025-04-25,157.33399999999995,SL,-4.866000000000042,-296.8260000000026,3
HDFCAMC-EQ,4244,BUY,4031.0,4393.13,4529.0,4801.0,5208.0,2025-04-15,2,8062.0,2025-04-16,4393.13,SL,362.1300000000001,724.2600000000002,1
NMDC-EQ,15332,SELL,67.05,69.0615,63.03,59.53,56.99,2025-04-23,149,9990.449999999999,2025-04-24,69.0615,SL,-2.011499999999998,-299.7134999999997,1
SBIN-EQ,3045,BUY,775.0,799.28,824.0,873.0,948.0,2025-04-17,12,9300.0,2025-04-25,798.65,MKT,23.649999999999977,283.7999999999997,8
PREMIERENE-EQ,25049,BUY,895.0,983.58,1014.0,1075.0,1166.0,2025-04-15,11,9845.0,2025-04-16,983.58,SL,88.58000000000004,974.3800000000005,1
ASIANPAINT-EQ,236,BUY,2448.0,2393.96,2468.0,2616.0,2838.0,2025-04-16,4,9792.0,2025-04-17,2448.0,T1_SL,0.0,0.0,1
PIDILITIND-EQ,2664,BUY,3053.0,2973.05,3249.0,3310.0,3525.0,2025-04-22,3,9159.0,2025-05-02,3008.7,MKT,-44.30000000000018,-132.90000000000055,10
NAUKRI-EQ,13751,BUY,1362.0,1382.25,1463.0,1510.0,1639.0,2025-04-21,7,9534.0,2025-04-22,1382.25,SL,20.25,141.75,1
HINDALCO-EQ,1363,BUY,608.0,606.25,662.0,706.0,719.0,2025-04-15,16,9728.0,2025-04-16,606.25,SL,-1.75,-28.0,1
GODREJCP-EQ,10099,BUY,1286.0,1247.42,1363.0,1389.0,1479.0,2025-05-05,7,9002.0,2025-05-07,1247.42,SL,-38.57999999999993,-270.0599999999995,2
APLAPOLLO-EQ,25780,BUY,1533.0,1555.88,1604.0,1700.0,1845.0,2025-04-15,6,9198.0,2025-04-16,1555.88,SL,22.88000000000011,137.28000000000065,1
SHRIRAMFIN-EQ,4306,BUY,665.0,675.12,738.0,752.0,800.0,2025-04-15,15,9975.0,2025-04-16,675.12,SL,10.120000000000005,151.80000000000007,1
MOTHERSON-EQ,4204,BUY,130.0,131.14399999999998,135.2,137.2,143.3,2025-04-21,76,9880.0,2025-04-24,135.2,T2_SL,5.199999999999989,395.19999999999914,3
SWIGGY-EQ,27066,SELL,329.4,329.291,300.5,294.1,271.7,2025-04-25,30,9882.0,2025-05-05,329.291,SL,0.10899999999998045,3.2699999999994134,10
ADANIENSOL-EQ,10217,BUY,901.0,873.97,955.0,981.0,1036.0,2025-05-02,11,9911.0,2025-05-07,901.0,T1_SL,0.0,0.0,5
AUROPHARMA-EQ,275,BUY,1153.0,1228.99,1267.0,1343.0,1457.0,2025-04-17,8,9224.0,2025-04-21,1228.99,SL,75.99000000000001,607.9200000000001,4
BRITANNIA-EQ,547,BUY,5442.0,5382.53,5882.0,5993.0,6381.0,2025-04-17,1,5442.0,2025-04-21,5382.53,SL,-59.470000000000255,-59.470000000000255,4
CHOLAFIN-EQ,685,SELL,1537.0,1524.4,1391.0,1359.0,1258.0,2025-04-25,6,9222.0,2025-04-28,1524.4,SL,12.599999999999909,75.59999999999945,3
PETRONET-EQ,11351,BUY,300.0,291.0,308.4,318.0,345.0,2025-04-16,33,9900.0,2025-04-24,308.4,T2_SL,8.399999999999977,277.19999999999925,8
SUNPHARMA-EQ,3351,BUY,1761.0,1761.52,1922.0,1958.0,2085.0,2025-04-23,5,8805.0,2025-05-02,1829.4,MKT,68.40000000000009,342.00000000000045,9
HDFCLIFE-EQ,467,BUY,734.0,711.98,750.0,768.0,834.0,2025-04-30,13,9542.0,2025-05-09,711.98,SL,-22.019999999999982,-286.25999999999976,9
VOLTAS-EQ,3718,SELL,1263.0,1258.66,1149.0,1124.0,1039.0,2025-04-25,7,8841.0,2025-04-29,1258.66,SL,4.339999999999918,30.379999999999427,4
POWERGRID-EQ,14977,SELL,303.4,312.502,285.2,282.3,257.9,2025-04-29,32,9708.8,2025-05-07,312.502,SL,-9.102000000000032,-291.26400000000103,8
TATACONSUM-EQ,3432,BUY,1134.0,1138.78,1174.0,1244.0,1350.0,2025-04-22,8,9072.0,2025-04-23,1138.78,SL,4.779999999999973,38.23999999999978,1
ALKEM-EQ,11703,BUY,4990.0,4937.3,5395.0,5497.0,5854.0,2025-04-21,2,9980.0,2025-04-30,5116.0,MKT,126.0,252.0,9
TATATECH-EQ,20293,SELL,687.0,674.65,616.0,603.0,557.0,2025-04-29,14,9618.0,2025-05-09,665.95,MKT,21.049999999999955,294.69999999999936,10
KPITTECH-EQ,9683,BUY,1170.0,1238.69,1329.0,1354.0,1469.0,2025-04-21,8,9360.0,2025-04-22,1238.69,SL,68.69000000000005,549.5200000000004,1
VBL-EQ,18921,SELL,543.0,544.87,516.0,497.3,482.4,2025-04-24,18,9774.0,2025-05-02,524.45,MKT,18.549999999999955,333.8999999999992,8
TATAELXSI-EQ,3411,BUY,5396.0,5234.12,5396.0,5720.0,5743.0,2025-04-22,1,5396.0,2025-04-24,5743.0,T3,347.0,347.0,2
DABUR-EQ,772,BUY,481.8,472.778,517.0,519.0,561.0,2025-04-22,20,9636.0,2025-05-02,480.5,MKT,-1.3000000000000114,-26.000000000000227,10
HCLTECH-EQ,7229,BUY,1429.0,1455.0,1590.0,1659.0,1725.0,2025-04-16,6,8574.0,2025-04-17,1455.0,SL,26.0,156.0,1
HAVELLS-EQ,9819,BUY,1567.0,1612.14,1662.0,1762.0,1911.0,2025-04-15,6,9402.0,2025-04-16,1612.14,SL,45.1400000000001,270.8400000000006,1
GRASIM-EQ,1232,BUY,2664.0,2688.84,2938.0,2994.0,3188.0,2025-04-15,3,7992.0,2025-04-16,2688.84,SL,24.840000000000146,74.52000000000044,1
ABCAPITAL-EQ,21614,SELL,194.0,199.82,182.4,169.4,164.9,2025-05-06,51,9894.0,2025-05-07,199.82,SL,-5.819999999999993,-296.81999999999965,1
OBEROIRLTY-EQ,20242,BUY,1626.0,1577.22,1626.0,1724.0,1732.0,2025-04-30,6,9756.0,2025-05-02,1626.0,T1_SL,0.0,0.0,2
UNIONBANK-EQ,10753,SELL,125.1,128.853,119.7,117.6,112.5,2025-04-25,79,9882.9,2025-04-28,128.853,SL,-3.7530000000000143,-296.4870000000011,3
APOLLOHOSP-EQ,157,BUY,6871.0,6879.24,7518.0,7659.0,8156.0,2025-04-15,1,6871.0,2025-04-16,6879.24,SL,8.239999999999782,8.239999999999782,1
ICICIPRULI-EQ,18652,BUY,619.0,600.43,656.0,669.0,712.0,2025-04-30,16,9904.0,2025-05-06,600.43,SL,-18.57000000000005,-297.1200000000008,6
JUBLFOOD-EQ,18096,BUY,694.0,689.67,754.0,768.0,818.0,2025-04-15,14,9716.0,2025-04-25,694.3,MKT,0.2999999999999545,4.199999999999363,10
GODREJPROP-EQ,17875,BUY,2181.0,2197.05,2265.0,2401.0,2605.0,2025-05-02,4,8724.0,2025-05-06,2181.0,T1_SL,0.0,0.0,4
DLF-EQ,14732,BUY,692.0,671.24,692.0,696.0,734.0,2025-05-05,14,9688.0,2025-05-06,692.0,T2_SL,0.0,0.0,1
VEDL-EQ,3063,BUY,402.0,407.109,444.9,475.4,482.7,2025-04-17,24,9648.0,2025-04-21,407.109,SL,5.1089999999999804,122.61599999999953,4
LUPIN-EQ,10440,BUY,2030.0,2035.06,2150.0,2150.0,2152.0,2025-04-22,4,8120.0,2025-04-23,2035.06,SL,5.059999999999945,20.23999999999978,1
DIXON-EQ,21690,BUY,14740.0,16323.16,17838.0,18174.0,19352.0,2025-04-15,0,0.0,2025-04-16,16323.16,SL,1583.1599999999999,0.0,1
SHRIRAMFIN-EQ,4306,BUY,632.0,613.04,670.0,718.0,727.0,2025-05-07,15,9480.0,2025-05-08,613.04,SL,-18.960000000000036,-284.40000000000055,1
COCHINSHIP-EQ,21508,BUY,1468.0,1519.99,1661.0,1692.0,1802.0,2025-04-28,6,8808.0,2025-04-29,1519.99,SL,51.99000000000001,311.94000000000005,1
INDHOTEL-EQ,1512,SELL,814.0,838.4200000000001,782.0,765.0,735.0,2025-04-24,12,9768.0,2025-04-25,814.0,T1_SL,0.0,0.0,1
ADANIPOWER-EQ,17388,BUY,540.0,523.8,572.0,586.0,621.0,2025-05-05,18,9720.0,2025-05-07,523.8,SL,-16.200000000000045,-291.6000000000008,2
DIVISLAB-EQ,10940,BUY,6153.0,5968.41,6308.0,6522.0,7076.0,2025-05-05,1,6153.0,2025-05-08,5968.41,SL,-184.59000000000015,-184.59000000000015,3
UPL-EQ,11287,BUY,660.0,640.1999999999999,660.0,700.0,759.0,2025-04-28,15,9900.0,2025-05-08,660.0,T1_SL,0.0,0.0,10
HAL-EQ,2303,BUY,4365.0,4311.65,4712.0,4801.0,5112.0,2025-04-28,2,8730.0,2025-05-08,4422.9,MKT,57.899999999999636,115.79999999999927,10
BPCL-EQ,526,BUY,295.7,306.132,334.5,340.8,362.9,2025-04-28,33,9758.1,2025-05-08,306.132,SL,10.432000000000016,344.25600000000054,10
BEL-EQ,383,BUY,306.6,300.991,320.4,328.9,356.8,2025-04-28,32,9811.2,2025-05-07,306.6,T1_SL,0.0,0.0,9
LT-EQ,11483,BUY,3277.0,3250.47,3502.0,3552.0,3854.0,2025-04-21,3,9831.0,2025-04-22,3250.47,SL,-26.5300000000002,-79.5900000000006,1
MAHABANK-EQ,11377,BUY,46.54,49.6737,54.28,55.31,58.89,2025-04-16,214,9959.56,2025-04-17,49.6737,SL,3.1336999999999975,670.6117999999994,1
BHARATFORG-EQ,422,SELL,1095.0,1127.85,1081.0,1029.0,931.0,2025-05-06,9,9855.0,2025-05-07,1127.85,SL,-32.84999999999991,-295.6499999999992,1
BRITANNIA-EQ,547,SELL,5362.0,5522.860000000001,5276.0,5040.0,5039.0,2025-05-07,1,5362.0,2025-05-12,5522.860000000001,SL,-160.86000000000058,-160.86000000000058,5
GMRAIRPORT-EQ,13528,BUY,87.14,85.3115,93.23,94.99,101.1,2025-04-17,114,9933.960000000001,2025-04-25,85.3115,SL,-1.8285000000000053,-208.4490000000006,8
TORNTPHARM-EQ,3518,BUY,3284.0,3222.34,3355.0,3521.0,3820.0,2025-04-23,3,9852.0,2025-04-25,3222.34,SL,-61.659999999999854,-184.97999999999956,2
JSWENERGY-EQ,17869,SELL,502.0,476.89,435.2,426.0,393.6,2025-04-25,19,9538.0,2025-04-28,476.89,SL,25.110000000000014,477.09000000000026,3
SBILIFE-EQ,21808,BUY,1765.0,1723.69,1777.0,1884.0,2044.0,2025-04-30,5,8825.0,2025-05-02,1765.0,T1_SL,0.0,0.0,2
TRENT-EQ,1964,SELL,5290.0,5448.7,4973.0,4496.0,4488.0,2025-04-25,1,5290.0,2025-04-29,5448.7,SL,-158.69999999999982,-158.69999999999982,4
LUPIN-EQ,10440,SELL,2015.0,2075.4500000000003,2015.0,2011.0,1894.0,2025-05-08,4,8060.0,2025-05-09,2015.0,T2_SL,0.0,0.0,1
POWERGRID-EQ,14977,BUY,313.2,303.804,322.0,332.0,360.2,2025-05-08,31,9709.199999999999,2025-05-09,303.804,SL,-9.396000000000015,-291.27600000000047,1
HDFCBANK-EQ,1333,BUY,1844.0,1827.48,1997.0,2035.0,2167.0,2025-04-15,5,9220.0,2025-04-25,1911.2,MKT,67.20000000000005,336.0000000000002,10
TITAN-EQ,3506,SELL,3324.0,3423.7200000000003,3125.0,2930.0,2825.0,2025-05-05,3,9972.0,2025-05-09,3423.7200000000003,SL,-99.72000000000025,-299.16000000000076,4
YESBANK-EQ,11915,SELL,17.62,18.1486,16.56,16.16,14.98,2025-05-05,567,9990.54,2025-05-06,18.1486,SL,-0.5285999999999973,-299.7161999999985,1
ITC-EQ,1660,BUY,429.2,418.555,437.4,457.4,496.2,2025-04-28,23,9871.6,2025-05-08,429.2,T1_SL,0.0,0.0,10
BIOCON-EQ,11373,BUY,336.8,335.135,366.2,373.1,397.3,2025-05-06,29,9767.2,2025-05-08,335.135,SL,-1.6650000000000205,-48.28500000000059,2
LUPIN-EQ,10440,BUY,2030.0,1969.1,2150.0,2152.0,2334.0,2025-05-09,4,8120.0,2025-05-19,2029.6,MKT,-0.40000000000009095,-1.6000000000003638,10
CANBK-EQ,10794,SELL,96.45,99.3435,95.87,90.66,83.7,2025-05-06,103,9934.35,2025-05-08,96.45,T1_SL,0.0,0.0,2
KALYANKJIL-EQ,2955,SELL,506.0,521.1800000000001,495.2,475.6,444.0,2025-05-06,19,9614.0,2025-05-07,521.1800000000001,SL,-15.180000000000064,-288.4200000000012,1
SUPREMEIND-EQ,3363,SELL,3426.0,3528.78,3426.0,3400.0,3220.0,2025-05-06,2,6852.0,2025-05-07,3426.0,T2_SL,0.0,0.0,1
NATIONALUM-EQ,6364,SELL,155.4,160.062,146.1,143.0,132.1,2025-05-06,64,9945.6,2025-05-12,160.062,SL,-4.662000000000006,-298.3680000000004,6
TECHM-EQ,13538,BUY,1396.0,1459.85,1595.0,1625.0,1731.0,2025-04-23,7,9772.0,2025-04-24,1459.85,SL,63.84999999999991,446.94999999999936,1
MANKIND-EQ,15380,SELL,2520.0,2429.77,2359.0,2293.0,2217.0,2025-04-30,3,7560.0,2025-05-02,2429.77,SL,90.23000000000002,270.69000000000005,2
SIEMENS-EQ,3150,BUY,2904.0,2882.84,2972.0,2988.0,3150.0,2025-04-28,3,8712.0,2025-04-29,2972.0,T2_SL,68.0,204.0,1
INDUSTOWER-EQ,29135,SELL,390.3,389.34,355.3,336.2,321.3,2025-05-02,25,9757.5,2025-05-08,389.34,SL,0.9600000000000364,24.00000000000091,6
NMDC-EQ,15332,SELL,64.32,66.229,63.0,60.44,59.53,2025-05-06,155,9969.599999999999,2025-05-07,64.32,T1_SL,0.0,0.0,1
VEDL-EQ,3063,SELL,409.0,421.27,409.0,402.0,384.5,2025-05-08,24,9816.0,2025-05-12,409.0,T2_SL,0.0,0.0,4
BOSCHLTD-EQ,2181,BUY,28625.0,29682.0,32436.0,33048.0,35190.0,2025-04-29,0,0.0,2025-04-30,29682.0,SL,1057.0,0.0,1
HDFCAMC-EQ,4244,SELL,4342.0,4472.26,4300.0,4081.0,3775.0,2025-05-06,2,8684.0,2025-05-07,4342.0,T1_SL,0.0,0.0,1
OIL-EQ,17438,BUY,361.1,394.596,431.2,439.3,467.8,2025-04-15,27,9749.7,2025-04-16,394.596,SL,33.49599999999998,904.3919999999995,1
UNITDSPR-EQ,10447,BUY,1551.0,1540.36,1609.0,1683.0,1826.0,2025-04-28,6,9306.0,2025-04-29,1540.36,SL,-10.6400000000001,-63.8400000000006,1
NAUKRI-EQ,13751,SELL,1391.0,1424.49,1383.0,1368.0,1300.0,2025-05-07,7,9737.0,2025-05-08,1383.0,T2_SL,8.0,56.0,1
GODREJCP-EQ,10099,SELL,1240.0,1277.2,1240.0,1166.0,1054.0,2025-05-07,8,9920.0,2025-05-08,1240.0,T1_SL,0.0,0.0,1
POLICYBZR-EQ,6656,BUY,1672.0,1621.84,1710.0,1772.0,1923.0,2025-04-24,5,8360.0,2025-04-25,1621.84,SL,-50.16000000000008,-250.8000000000004,1
MARICO-EQ,4067,BUY,723.0,704.22,726.0,736.0,770.0,2025-04-29,13,9399.0,2025-05-02,704.22,SL,-18.779999999999973,-244.13999999999965,3
PRESTIGE-EQ,20302,BUY,1355.0,1343.45,1468.0,1496.0,1593.0,2025-04-29,7,9485.0,2025-05-06,1343.45,SL,-11.549999999999955,-80.84999999999968,7
BHEL-EQ,438,SELL,223.8,224.33400000000003,213.4,205.2,204.7,2025-05-06,44,9847.2,2025-05-07,224.33400000000003,SL,-0.5340000000000202,-23.49600000000089,1
EXIDEIND-EQ,676,BUY,373.6,362.392,388.6,396.0,429.6,2025-04-28,26,9713.6,2025-04-30,362.392,SL,-11.208000000000027,-291.4080000000007,2
ASHOKLEY-EQ,212,BUY,210.4,218.541,225.3,238.8,259.1,2025-04-15,47,9888.800000000001,2025-04-16,218.541,SL,8.140999999999991,382.6269999999996,1
NYKAA-EQ,6545,BUY,197.0,191.09,199.7,208.8,226.6,2025-04-29,50,9850.0,2025-05-06,197.0,T1_SL,0.0,0.0,7
AXISBANK-EQ,5900,SELL,1164.0,1187.59,1153.0,1146.0,1084.0,2025-05-06,8,9312.0,2025-05-07,1164.0,T1_SL,0.0,0.0,1
ITC-EQ,1660,SELL,423.6,436.3080000000001,423.6,422.0,398.2,2025-05-09,23,9742.800000000001,2025-05-13,436.3080000000001,SL,-12.708000000000084,-292.2840000000019,4
LTF-EQ,24948,BUY,157.6,169.45899999999995,185.2,188.7,200.9,2025-04-15,63,9928.8,2025-04-16,169.45899999999995,SL,11.858999999999952,747.116999999997,1
BAJAJFINSV-EQ,16675,SELL,1926.0,1983.78,1993.0,1917.0,1873.0,2025-05-02,5,9630.0,2025-05-05,1983.78,SL,-57.77999999999997,-288.89999999999986,3
COALINDIA-EQ,20374,SELL,389.6,392.842,358.5,356.0,324.2,2025-04-29,25,9740.0,2025-05-08,392.842,SL,-3.241999999999962,-81.04999999999905,9
MOTILALOFS-EQ,14947,SELL,679.0,678.77,619.0,560.0,513.0,2025-04-28,14,9506.0,2025-04-29,678.77,SL,0.2300000000000182,3.2200000000002547,1
BPCL-EQ,526,SELL,307.0,316.21000000000004,293.2,288.6,279.6,2025-05-08,32,9824.0,2025-05-15,316.21000000000004,SL,-9.210000000000036,-294.72000000000116,7
TRENT-EQ,1964,SELL,5105.0,5258.150000000001,4799.0,4697.0,4339.0,2025-05-09,1,5105.0,2025-05-12,5258.150000000001,SL,-153.15000000000055,-153.15000000000055,3
ALKEM-EQ,11703,SELL,4975.0,5124.25,4961.0,4755.0,4676.0,2025-05-08,2,9950.0,2025-05-12,4975.0,T1_SL,0.0,0.0,4
HDFCLIFE-EQ,467,SELL,718.0,739.54,693.0,679.0,675.0,2025-05-08,13,9334.0,2025-05-13,739.54,SL,-21.539999999999964,-280.0199999999995,5
LTIM-EQ,17818,BUY,4645.0,4573.55,4998.0,5092.0,5422.0,2025-05-02,2,9290.0,2025-05-06,4573.55,SL,-71.44999999999982,-142.89999999999964,4
INDIANB-EQ,14309,SELL,561.0,577.83,561.0,527.0,518.0,2025-05-02,17,9537.0,2025-05-05,577.83,SL,-16.83000000000004,-286.1100000000007,3
ATGL-EQ,6066,BUY,610.0,614.98,672.0,684.0,729.0,2025-05-02,16,9760.0,2025-05-05,614.98,SL,4.980000000000018,79.68000000000029,3
ZYDUSLIFE-EQ,7929,BUY,890.0,868.15,902.0,906.0,943.0,2025-04-29,11,9790.0,2025-05-07,868.15,SL,-21.850000000000023,-240.35000000000025,8
PFC-EQ,14299,SELL,410.8,403.966,389.0,368.7,333.4,2025-04-30,24,9859.2,2025-05-02,403.966,SL,6.834000000000003,164.01600000000008,2
SBIN-EQ,3045,SELL,782.0,805.46,735.0,731.0,665.0,2025-05-06,12,9384.0,2025-05-13,805.46,SL,-23.460000000000036,-281.52000000000044,7
BAJFINANCE-EQ,317,SELL,8990.0,9228.8,8422.0,8307.0,7616.0,2025-04-29,1,8990.0,2025-05-09,8641.0,MKT,349.0,349.0,10
FEDERALBNK-EQ,1023,SELL,195.0,192.507,183.2,175.7,158.9,2025-05-02,51,9945.0,2025-05-05,192.507,SL,2.492999999999995,127.14299999999974,3
ULTRACEMCO-EQ,11532,SELL,11800.0,11825.43,10792.0,10563.0,9759.0,2025-04-30,0,0.0,2025-05-09,11364.0,MKT,436.0,0.0,9
SUZLON-EQ,12018,SELL,56.72,57.5358,52.51,47.48,46.15,2025-04-30,176,9982.72,2025-05-09,52.67,MKT,4.049999999999997,712.7999999999995,9
PREMIERENE-EQ,25049,SELL,967.0,996.01,909.0,890.0,822.0,2025-05-06,10,9670.0,2025-05-12,996.01,SL,-29.00999999999999,-290.0999999999999,6
CGPOWER-EQ,760,SELL,615.0,633.45,615.0,578.0,518.0,2025-05-06,16,9840.0,2025-05-07,615.0,T2_SL,0.0,0.0,1
